Millis,Red,IR
270940,81977,81285
270961,78938,78214
270990,75112,74988
271011,73076,73342
271040,70963,71375
271061,69711,70006
271090,67808,68302
271111,66908,67542
271140,65884,66573
271161,65529,65905
271190,63766,64042
271211,61989,62607
271240,59712,60585
271261,58086,59239
271290,56086,57530
271311,54555,55998
271340,51351,52403
271361,48851,50108
271390,45464,47792
271411,43730,46502
271440,41575,44452
271461,40007,42958
271491,37726,41051
271510,36342,39809
271541,33915,37833
271560,32952,37037
271591,31678,35230
271610,30407,34077
271641,28664,32806
271660,27825,32360
271691,26755,31401
271710,26095,30743
271741,24938,29674
271760,24062,28873
271791,22606,27417
271810,21508,26267
271841,19731,24510
271860,18499,23490
271891,16998,22195
271910,16126,21217
271941,14607,19836
271960,13855,19053
271991,12454,17697
272010,11635,16883
272041,10426,15732
272060,9755,14935
272091,8572,13735
272112,7709,12946
272141,6934,12235
272162,6588,11899
272191,6171,11427
272212,5923,11148
272241,5636,10758
272262,5385,10482
272291,5083,10042
272312,4834,9797
272341,4572,9336
272362,4315,8998
272391,3979,8451
272412,3699,8012
272441,3247,7322
272462,2962,7008
272491,2726,6633
272512,2571,6391
272541,2338,5985
272562,2153,5726
272592,1914,5041
272611,1560,4662
272642,1361,4151
272661,1199,3814
272692,1047,3491
272711,1012,3365
272742,941,3192
272761,939,3036
272792,836,2759
272811,847,2638
272842,775,2477
272861,806,2408
272892,728,2315
272911,758,2269
272942,702,2202
272961,735,2156
272992,707,2105
273011,746,2099
273042,693,2071
273061,738,2034
273092,698,1977
273111,729,1944
273142,714,1908
273161,727,1891
273192,717,1854
273213,696,1835
273242,695,1825
273263,690,1826
273292,701,1806
273313,685,1815
273342,721,1816
273363,700,1796
273392,731,1645
273413,659,1544
273442,700,1385
273463,641,1354
273492,693,1392
273513,653,1457
273542,706,1659
273563,689,1652
273592,707,1429
273613,674,1301
273642,688,1223
273663,671,1174
273692,690,1143
273713,663,1126
273743,653,1112
273762,646,1064
273793,633,997
273812,638,968
273843,617,939
273862,645,931
273893,613,917
273912,661,911
273943,616,908
273962,672,895
273993,603,878
274012,652,857
274043,596,833
274062,649,812
274093,619,763
274112,670,723
274143,629,705
274162,680,694
274193,634,684
274212,675,666
274243,645,651
274262,672,635
274293,626,625
274314,636,619
274343,629,604
274364,636,601
274393,648,600
274414,629,584
274443,654,587
274464,620,585
274493,654,574
274514,607,571
274543,645,575
274564,607,580
274593,652,571
274614,620,559
274643,668,545
274664,646,529
274693,669,519
274714,658,522
274743,684,581
274764,660,607
274794,731,765
274813,734,785
274844,791,838
274863,797,849
274894,806,869
274913,827,882
274944,816,884
274963,855,897
274994,827,901
275013,871,908
275044,843,908
275063,886,923
275094,842,931
275113,881,924
275144,848,916
275163,875,919
275194,858,940
275213,907,945
275244,874,962
275263,928,974
275294,908,999
275313,946,1006
275344,942,1014
275365,925,1014
275394,915,1015
275415,928,1013
275444,950,1008
275465,923,996
275494,960,1000
275515,912,995
275544,950,998
275565,915,987
275594,957,981
275615,926,967
275644,962,945
275665,942,941
275694,974,963
275715,958,974
275745,951,1014
275764,934,1010
275795,925,1026
275814,926,1017
275845,907,1018
275864,930,1011
275895,893,1003
275914,937,1002
275945,897,1008
275964,943,1003
275995,876,1005
276014,931,1007
276045,872,1003
276064,916,993
276095,882,993
276114,941,982
276145,897,985
276164,942,990
276195,910,995
276214,951,1005
276245,923,1010
276264,952,1007
276295,936,1002
276314,946,997
276345,909,994
276366,918,990
276395,915,987
276416,909,979
276445,947,981
276466,922,966
276495,958,964
276516,917,968
276545,970,959
276566,917,950
276595,947,962
276616,907,953
276645,955,949
276666,921,948
276695,956,936
276716,936,920
276745,967,924
276766,941,906
276795,959,920
276816,941,934
276845,957,951
276866,937,949
276896,932,973
276915,909,977
276946,905,971
276965,909,968
276996,887,968
277015,925,972
277046,892,970
277065,935,963
277096,889,975
277115,928,976
277146,882,955
277165,928,954
277196,905,957
277215,946,954
277246,918,968
277265,967,975
277296,937,968
277315,955,983
277346,927,977
277367,939,979
277396,947,969
277417,937,963
277446,975,953
277467,938,948
277496,962,935
277517,906,917
277546,904,904
277567,885,897
277596,920,896
277617,888,888
277646,922,880
277667,903,890
277696,930,912
277717,904,912
277746,923,932
277767,909,943
277797,905,979
277816,901,972
277847,886,960
277866,883,962
277897,875,952
277916,890,955
277947,861,950
277966,916,953
277997,868,942
278016,918,945
278047,862,947
278066,907,955
278097,852,950
278116,902,962
278147,875,981
278166,932,1018
278197,922,1070
278216,983,1096
278247,970,1113
278266,1009,1099
278297,968,1101
278316,999,1113
278347,989,1150
278368,1008,1196
278397,1040,1285
278418,1075,1348
278447,1122,1437
278468,1065,1290
278497,961,1106
278518,893,1089
278547,968,1173
278568,1011,1582
278597,1737,2304
278618,1873,1619
278647,1404,1685
278668,1473,1740
278697,1494,1682
278718,1388,1580
278747,1426,1552
278768,1351,1483
278797,1288,1413
278818,1397,1867
278847,1553,2393
278868,2664,3248
278898,4000,3000
278917,4363,1942
278948,2056,1304
278967,1471,1439
278998,2954,3719
279017,4344,1736
279048,3853,3368
279067,4776,3314
279098,3046,2230
279117,2559,1555
279148,1311,1595
279167,1351,1654
279198,1276,1604
279217,1315,1575
279248,1274,1576
279267,1347,1613
279298,1324,1647
279317,1877,2118
279348,1057,1213
279367,950,1113
279398,979,1134
279417,1025,1131
279448,1033,1163
279469,1051,1251
279498,1224,1465
279519,1319,1652
279548,1370,1803
279569,1197,1318
279598,914,1084
279619,875,978
279648,804,834
279669,713,824
279698,760,864
279719,718,892
279748,769,911
279769,738,921
279798,782,929
279819,756,915
279848,792,896
279869,765,872
279898,779,912
279919,762,895
279948,744,883
279969,717,939
279999,752,1134
280018,835,1319
280049,1006,1461
280068,1019,1502
280099,997,1416
280118,951,1326
280149,779,1094
280168,733,916
280199,636,738
280218,674,668
280249,613,602
280268,663,572
280299,601,555
280318,663,544
280349,619,544
280368,677,561
280399,648,603
280418,705,640
280449,667,697
280468,731,739
280499,730,794
280518,770,814
280549,737,787
280570,690,747
280599,652,674
280620,659,648
280649,656,642
280670,641,667
280699,676,868
280720,738,985
280749,966,1283
280770,1076,1468
280799,1289,1554
280820,1278,1721
280849,1222,1594
280870,1173,1752
280899,1120,1154
280920,843,1070
280949,749,1023
280970,734,1323
280999,1147,1864
281020,1669,2870
281049,2660,3208
281070,2520,3035
281100,2788,3010
281119,2619,3230
281150,1904,2548
281169,1855,2584
281200,2689,3604
281219,2518,3198
281250,2309,2990
281269,2357,3234
281300,2828,3552
281319,2955,3401
281350,2635,2969
281369,1992,2633
281400,1697,2583
281419,1795,2634
281450,1804,2602
281469,1690,2441
281500,1435,2582
281519,1341,2661
281550,1239,2628
281569,1311,2525
281600,1367,2506
281619,1506,2438
281650,1676,2456
281671,1725,2555
281700,2048,2874
281721,2200,2950
281750,2063,2585
281771,1373,2188
281800,1151,1875
281821,1030,1527
281850,990,1238
281871,895,1134
281900,858,967
281921,766,932
281950,764,905
281971,746,953
282000,802,1173
282021,837,1381
282050,945,1794
282071,1080,2491
282100,1491,3596
282121,2823,4549
282150,8570,12453
282171,11446,16638
282201,15946,19772
282220,16476,19411
282251,15890,18020
282270,15059,16803
282301,12814,14723
282320,11952,13459
282351,8986,10866
282370,7087,8877
282401,4836,6221
282420,3043,3740
282451,1577,2134
282470,1477,2290
282501,1488,2507
282520,1559,2541
282551,1539,2682
282570,1704,3013
282601,2227,3673
282620,2523,3959
282651,2674,4057
282670,2673,3951
282701,2509,3795
282720,2411,3551
282751,2121,2990
282770,1964,2802
282801,1862,2635
282822,1713,2372
282851,1542,2185
282872,1494,2171
282901,1568,2344
282922,1660,2683
282951,2112,3287
282972,2345,3027
283001,1712,2128
283022,1594,1951
283051,1615,1800
283072,1580,1733
283101,1625,1706
283122,1618,1790
283151,1751,2053
283172,1834,2249
283201,1961,2452
283222,2040,2784
283251,2386,3495
283272,2708,4014
283302,3394,5300
283321,4149,6458
283352,5282,7598
283371,5721,8040
283402,5850,7835
283421,5569,7573
283452,5349,7484
283471,5402,7579
283502,5447,7692
283521,5321,7504
283552,5166,7599
283571,5320,7783
283602,5628,8464
283621,6141,9023
283652,6644,9574
283671,6973,9881
283702,7508,10653
283721,7971,10957
283752,8078,11062
283771,8183,11176
283802,8215,11188
283821,8217,11098
283852,8038,10925
283871,7870,10613
283902,7284,9885
283923,6817,9337
283952,5960,8335
283973,5231,7517
284002,4072,6123
284023,3349,5257
284052,2581,4108
284073,2083,3377
284102,1603,2620
284123,1407,2353
284152,1331,2081
284173,1237,1943
284202,1260,1811
284223,1266,1786
284252,1391,1730
284273,1355,1527
284302,1377,1430
284323,1347,1400
284352,1376,1395
284373,1354,1388
284402,1362,1378
284423,1352,1413
284453,1422,1664
284472,1411,1787
284503,1485,2005
284522,1547,2260
284553,1734,3122
284572,1944,3314
284603,2128,3427
284622,2283,3520
284653,2366,3651
284672,2484,3788
284703,2560,3988
284722,2682,4107
284753,2747,4253
284772,2871,4329
284803,2944,4410
284822,3064,4494
284853,3183,4693
284872,3355,4835
284903,3496,5058
284922,3616,5143
284953,3701,5314
284972,3850,5523
285003,4187,6136
285022,4573,6701
285053,5259,8338
285074,6942,8710
285103,5574,7125
285124,4686,6278
285153,3291,5130
285174,3328,5216
285203,3559,5447
285224,3643,5656
285253,3987,6065
285274,4135,6351
285303,4552,6867
285324,4966,7538
285353,5843,8664
285374,6360,9251
285403,7212,10509
285424,8052,11392
285454,8549,11559
285473,8523,11650
285504,8490,11709
285523,8539,11822
285554,9516,14044
285573,11451,16346
285604,15121,20445
285623,17503,22641
285654,19579,24349
285673,20568,25330
285704,21636,26004
285723,21922,25848
285754,21467,24733
285773,20650,23376
285804,17750,19542
285823,14225,15705
285854,8848,10410
285873,6272,7889
285904,4038,5921
285923,3151,4457
285954,2614,3765
285973,2448,3472
286004,2325,3340
286025,2538,3385
286054,1885,2365
286075,1501,1972
286104,1236,1707
286125,1187,1660
286154,1287,1724
286175,1410,1936
286204,1941,2923
286225,2951,5999
286254,6153,11106
286275,9115,14190
286304,12173,16366
286325,12290,15099
286354,12122,13839
286375,10959,13264
286404,11333,15220
286425,13315,19105
286454,18673,26372
286475,22392,29805
286504,26419,32875
286525,27778,33837
286555,28808,34477
286574,29469,35861
286605,33237,39173
286624,34502,39944
286655,35983,41280
286674,37097,42344
286705,38607,43305
286724,38749,42986
286755,38201,42768
286774,37912,42782
286805,38143,42620
286824,37430,42158
286855,36773,41587
286874,36101,41083
286905,34482,39568
286924,33387,38680
286955,31036,36662
286974,30219,35987
287005,28056,33175
287024,26293,31260
287055,24446,29555
287074,23151,27771
287105,21327,25793
287126,19967,23954
287155,17491,21303
287176,16391,19967
287205,14163,17142
287226,12228,15045
287255,9780,13137
287276,9088,12942
287305,9199,13318
287326,9509,13939
287355,10796,15869
287376,12409,17972
287405,15726,22144
287426,18378,25474
287455,21726,28239
287476,22498,29115
287505,23835,30525
287526,24604,31559
287555,25485,31890
287576,25335,31611
287606,25054,31285
287625,24913,30865
287656,24028,29289
287675,22670,27241
287706,18784,21118
287725,14359,16406
287756,10079,13039
287775,8762,11859
287806,7485,10807
287825,6860,10237
287856,6147,9653
287875,5908,9307
287906,5494,8786
287925,5346,8575
287956,5190,8325
287975,5235,8338
288006,5469,8263
288025,5441,8284
288056,5709,8791
288075,6199,9290
288106,6637,9694
288125,6896,10014
288156,7369,10713
288177,7915,11384
288206,9059,12866
288227,10197,14135
288256,12181,16216
288277,14278,18747
288306,17430,20993
288327,17537,20075
288356,16190,19280
288377,16152,19580
288406,16466,20090
288427,16445,19458
288456,14950,18436
288477,15062,18802
288506,15944,19824
288527,16658,20822
288556,17082,20115
288577,15967,19018
288606,15280,18775
288627,15367,19162
288656,16520,20631
288677,17564,21893
288706,19599,24038
288727,20797,25296
288757,22743,27303
288776,23942,28405
288807,24829,29072
288826,25236,30072
288857,27030,32550
288876,28900,34686
288907,32273,39050
288926,34879,41619
288957,37955,44864
288976,39472,46152
289007,40948,47621
289026,41148,46718
289057,39044,44231
289076,37339,42459
289107,34126,38952
289126,31834,36839
289157,28689,33173
289176,25359,31539
289207,28188,34175
289226,27779,33329
289257,25903,31407
289276,24350,29658
289307,21631,27393
289328,20199,25557
289357,17612,23346
289378,17871,24413
289407,18788,24829
289428,17899,23954
289457,16848,22858
289478,15416,20771
289507,12280,18211
289528,11425,17821
289557,11496,17873
289578,10922,16103
289607,8802,12665
289628,7688,11284
289657,6795,9872
289678,5844,8412
289707,4593,7135
289728,4275,6795
289757,1881,1628
289778,695,757
289807,707,642
289828,676,637
289858,670,680
289877,651,720
289908,668,1034
289927,682,1312
289958,734,2074
289977,937,2680
290008,1037,2580
290027,925,2072
290058,892,1571
290077,955,1368
290108,925,1236
290127,931,1153
290158,790,1134
290177,823,1139
290208,795,1215
290227,927,1367
290258,1055,1595
290277,1247,1838
290308,1490,2289
290327,1725,2501
290358,1822,2561
290377,1847,2460
290408,1526,1875
290427,1196,1512
290458,933,1277
290479,867,1113
290508,781,1038
290529,738,1032
290558,751,1010
290579,727,1005
290608,756,984
290629,704,987
290658,729,968
290679,679,944
290708,722,1023
290729,696,1055
290758,750,1055
290779,725,1070
290808,760,1082
290829,725,1061
290858,756,1033
290879,736,1011
290908,768,954
290929,770,927
290959,792,948
290978,777,934
291009,775,934
291028,783,928
291059,764,903
291078,781,912
291109,746,911
291128,783,909
291159,739,915
291178,786,915
291209,694,927
291228,715,917
291259,648,910
291278,690,923
291309,674,1014
291328,739,1132
291359,718,1644
291378,823,2672
291409,1631,5970
291428,3659,9022
291459,6382,9392
291478,6702,9458
291509,7387,10534
291530,6797,10462
291559,4455,9158
291580,3795,8944
291609,3498,8637
291630,3367,8547
291659,2977,6705
291680,1587,3706
291709,761,1614
291730,667,1340
291759,702,1352
291780,683,1309
291809,697,1293
291830,659,1233
291859,684,1128
291880,653,1077
291909,687,1044
291930,657,1027
291959,687,1037
291980,668,1044
292009,682,1078
292030,659,1096
292060,654,1133
292079,635,1136
292110,628,1092
292129,632,1089
292160,617,1100
292179,658,1112
292210,620,1139
292229,673,1144
292260,606,1161
292279,662,1191
292310,601,1192
292329,646,1190
292360,602,1184
292379,654,1207
292410,628,1235
292429,673,1251
292460,633,1268
292479,680,1309
292510,644,1377
292529,687,1434
292560,674,1537
292579,689,1577
292610,649,1684
292631,662,1676
292660,662,1645
292681,647,1625
292710,668,1611
292731,655,1581
292760,674,1551
292781,651,1558
292810,672,1549
292831,616,1544
292860,658,1510
292881,618,1500
292910,662,1489
292931,639,1505
292960,683,1526
292981,660,1525
293010,694,1561
293031,681,1544
293060,705,1553
293081,671,1551
293110,692,1503
293131,682,1470
293161,672,1439
293180,657,1400
293211,639,1327
293230,641,1267
293261,620,1150
293280,650,1127
293311,618,1068
293330,659,1053
293361,623,1030
293380,662,1033
293411,614,1048
293430,651,1040
293461,601,1024
293480,648,1016
293511,616,1009
293530,685,1011
293561,647,1014
293580,719,992
293611,664,961
293630,688,928
293661,664,877
293680,680,864
293711,640,811
293732,650,809
293761,645,806
293782,644,811
293811,658,809
293832,642,791
293861,674,770
293882,633,775
293911,681,755
293932,625,740
293961,656,717
293982,625,710
294011,662,658
294032,625,622
294061,660,591
294082,631,566
294111,664,552
294132,634,546
294161,655,559
294182,628,569
294211,647,562
294232,632,564
294262,620,552
294281,608,537
294312,593,518
294331,593,516
294362,576,500
294381,596,509
294412,558,508
294431,609,509
294462,560,503
294481,607,484
294512,520,502
294531,627,518
294562,551,495
294581,612,500
294612,594,492
294631,647,501
294662,637,503
294681,698,514
294712,664,510
294731,720,520
294762,679,527
294781,716,535
294812,680,539
294833,667,530
294862,644,525
294883,641,511
294912,627,526
294933,616,542
294962,642,564
294983,630,593
295012,659,659
295033,647,728
295062,742,845
295083,729,913
295112,788,970
295133,769,1000
295162,787,998
295183,774,1018
295212,831,1106
295233,821,1141
295262,847,1143
295283,796,1118
295312,786,1061
295333,746,996
295363,708,911
295382,678,842
295413,659,756
295432,651,706
295463,637,648
295482,636,598
295513,606,557
295532,654,530
295563,603,508
295582,658,510
295613,596,509
295632,652,513
295663,582,510
295682,627,505
295713,581,496
295732,630,503
295763,597,502
295782,649,508
295813,617,510
295832,672,527
295863,615,509
295882,657,523
295913,649,541
295932,704,566
295963,750,599
295984,778,627
296013,841,679
296034,942,761
296063,1285,1079
296084,1590,1304
296113,1884,1562
296134,1928,1637
296163,1881,1649
296184,1786,1622
296213,1750,1542
296234,1659,1500
296263,1662,1503
296284,1652,1572
296313,1789,1742
296334,1849,1838
296363,1906,1856
296384,1943,1964
296413,2109,2020
296434,2093,2004
296464,2086,1979
296483,2051,1973
296514,2113,2085
296533,2236,2288
296564,2583,2742
296583,2887,3092
296614,3449,3844
296633,4016,4519
296664,4879,5355
296683,5331,5617
296714,5597,5861
296733,5722,5967
296764,5980,6371
296783,6333,6817
296814,7522,8380
296833,8659,9651
296864,10724,12212
296883,12682,14746
296914,17427,21073
296933,22752,27771
296964,35177,41062
296983,44217,50238
297014,55459,61644
297035,61402,66950
297064,66489,69806
297085,65094,66412
297114,53234,51708
297135,43996,44675
297164,39171,41659
297185,41139,47535
297214,61118,75656
297235,79299,89080
297264,90792,97236
297285,92981,97389
297314,91016,95210
297335,91631,96728
297364,94003,97674
297385,95470,98279
297414,97888,100242
297435,96376,100721
297464,91101,100069
297485,86745,98770
297514,82481,97374
297535,80263,96971
297565,76220,96332
297584,73834,96039
297615,72257,96275
297634,71718,96298
297665,70831,96029
297684,70509,95887
297715,70520,95827
297734,70026,95970
297765,68060,96787
297784,67592,97846
297815,67121,99331
297834,66921,100053
297865,66686,100432
297884,66658,100821
297915,66658,101874
297934,66765,102462
297965,66833,103179
297984,66927,103427
298015,66859,103686
298034,66929,103728
298065,66903,103742
298084,66930,103743
298115,66858,103731
298134,66857,103691
298165,66773,103591
298184,66739,103534
298215,66684,103450
298236,66696,103409
298265,66694,103369
298286,66705,103355
298315,66725,103268
298336,66697,103183
298365,66636,102998
298386,66553,102854
298415,66434,102532
298436,66265,102345
298465,66181,102139
298486,66082,102030
298515,66095,101983
298536,66059,101990
298565,66088,101937
298586,66007,101883
298615,65875,101674
298636,65720,101506
298665,65623,101326
298686,65723,101215
298715,65684,100996
298736,65693,100897
298766,65802,100806
298785,65829,100694
298816,65763,100483
298835,65719,100300
298866,65551,99911
298885,65437,99639
298916,65272,99320
298935,65207,99145
298966,65084,98945
298985,65064,98883
299016,65016,98852
299035,65035,98863
299066,65070,98955
299085,65153,99060
299116,65274,99493
299135,65478,99816
299166,65557,100237
299185,65620,100605
299216,65410,100742
299235,65063,98990
299266,65073,97460
299285,69333,99952
299316,78052,104069
299337,82910,106154
299366,92099,110939
299387,94302,111628
299416,95277,111590
299437,95724,111686
299466,93711,109532
299487,91933,109411
299516,90045,107712
299537,87447,106157
299566,82765,102344
299587,77421,100203
299616,72092,101528
299637,70377,103993
299666,70145,105714
299687,69494,104811
299716,68464,103501
299737,67922,102788
299766,67385,101931
299787,67067,101400
299816,66659,100608
299837,66356,100107
299866,65988,99507
299887,65778,99192
299917,65583,98881
299936,65765,98700
299967,65648,98451
299986,65575,98278
300017,65458,98021
300036,65398,97848
300067,65236,97557
300086,65162,97370
300117,65015,97130
300136,64956,96971
300167,64829,96786
300186,64780,96680
300217,64697,96526
300236,64681,96432
300267,64594,96305
300286,64602,96237
300317,64542,96133
300336,64556,96062
300367,64475,95972
300386,64477,95904
300417,64405,95844
300436,64409,95794
300467,64381,95725
300486,64392,95678
300517,64350,95621
300538,64326,95584
300567,64304,95527
300588,64292,95499
300617,64296,95475
300638,64285,95462
300667,64350,95501
300688,64361,95571
300717,64467,95785
300738,64481,96014
300767,64637,96524
300788,64724,96947
300817,64934,97686
300838,65103,98253
300867,65474,98941
300888,65654,98379
300917,65524,96488
300938,68098,107387
300967,95650,110777
300988,94238,110224
301017,93485,110438
301038,93727,110584
301068,94061,110656
301087,94086,110752
301118,94458,110820
301137,94469,110806
301168,94650,110804
301187,94637,110734
301218,94579,110684
301237,94622,110639
301268,94624,110635
301287,94728,110643
301318,94711,110634
301337,94768,110673
301368,94842,110759
301387,94963,110862
301418,95236,111057
301437,95506,111130
301468,95630,111202
301487,95752,111272
301518,96005,111392
301537,96162,111449
301568,96334,111733
301587,96676,111905
301618,97043,112148
301637,97477,112348
301668,97725,112386
301689,97762,112450
301718,97848,112491
301739,97852,112486
301768,97973,112522
301789,97963,112491
301818,97922,112456
301839,97940,112471
301868,98048,112461
301889,98064,112523
301918,98223,112626
301939,98081,112673
301968,98204,112744
301989,98241,112781
302018,98654,113188
302039,98704,113217
302068,98672,113154
302089,98638,113114
302118,98685,113140
302139,98827,113245
302168,99001,113332
302189,99021,113364
302219,99407,113657
302238,99598,113671
302269,99673,113711
302288,99741,113714
302319,99820,113737
302338,99911,113754
302369,99963,113803
302388,100093,113846
302419,100127,113884
302438,100244,113904
302469,100234,113888
302488,100302,113925
302519,100348,113954
302538,100433,113953
302569,100465,113960
302588,100512,113935
302619,100603,113299
302638,94816,110003
302669,90857,108286
302688,89321,107578
302719,88402,107390
302738,88695,107899
302769,90490,109283
302788,92445,111949
302819,101759,114536
302840,101639,114232
302869,101393,114347
302890,101763,114358
302919,101651,114292
302940,101702,114337
302969,101827,114338
302990,101853,114386
303019,102070,114482
303040,102122,114527
303069,102294,114581
303090,102288,114603
303119,102437,114649
303140,102470,114615
303169,102502,114595
303190,102480,114551
303219,102503,114498
303240,102451,114440
303269,102388,114389
303290,102361,114382
303319,102402,114389
303340,102392,114378
303369,102427,114430
303390,102460,114466
303420,102514,114525
303439,102534,114549
303470,102580,114561
303489,102599,114587
303520,102750,114656
303539,102887,114676
303570,103001,114687
303589,103096,114703
303620,103162,114717
303639,103238,114726
303670,103314,114777
303689,103486,114826
303720,103637,114940
303739,103773,114933
303770,103654,114822
303789,103597,114777
303820,103707,114872
303839,103985,114973
303870,104177,115064
303889,104333,115145
303920,104403,115199
303939,104516,115266
303970,104637,115342
303989,104749,115397
304020,104761,115386
304041,104732,115350
304070,104749,115283
304091,104708,115258
304120,104702,115189
304141,104564,115076
304170,104433,114954
304191,104174,114901
304220,104299,114877
304241,104153,114710
304270,103998,114729
304291,103939,114587
304320,103165,114211
304341,103174,114088
304370,102644,113658
304391,102387,113592
304420,102406,113599
304441,102522,113696
304470,102584,113621
304491,102406,113576
304521,102373,113580
304540,102447,113662
304571,102650,113636
304590,102525,113695
304621,102682,113784
304640,102767,113768
304671,103002,113919
304690,103260,113884
304721,103268,114029
304740,103475,114062
304771,102908,113940
304790,103369,114328
304821,104228,114492
304840,104366,114710
304871,104776,114939
304890,104880,114886
304921,104928,114870
304940,104814,114547
304971,103517,114418
304990,104504,115261
305021,105555,115050
305040,105032,114625
305071,105421,115306
305090,105869,115425
305121,105516,115208
305140,105331,115105
305171,105294,115110
305192,105397,115207
305221,105710,115338
305242,105770,115250
305271,105540,115100
305292,105460,115075
305321,105424,115022
305342,105194,114785
305371,105019,114835
305392,105366,114743
305421,104805,114335
305442,104155,114032
305471,103903,113953
305492,103911,113732
305521,103665,113651
305542,103686,113656
305571,103490,113591
305592,103509,113579
305622,103339,113516
305641,103240,113566
305672,103520,113613
305691,103585,113578
305722,103407,113609
305741,103496,113771
305772,103976,113947
305791,104238,114082
305822,104409,114112
305841,104216,114043
305872,104170,114337
305891,104708,114512
305922,105068,114586
305941,105325,114768
305972,105476,114752
305991,105266,114653
306022,104833,114757
306043,105247,114880
306072,105823,114951
306093,105958,115022
306122,106078,115118
306143,105893,114999
306172,105691,114986
306193,105627,114799
306222,105401,114703
306243,105263,114677
306272,105707,114873
306293,105719,114747
306322,105476,114506
306343,104965,114254
306372,104383,114124
306393,104476,114021
306422,104238,113736
306443,104297,113780
306472,104189,113669
306493,104018,113661
306522,104027,113601
306543,103946,113610
306573,104184,113769
306592,104188,113738
306623,104264,113781
306642,104110,113770
306673,104182,113983
306692,104569,114035
306723,104838,114219
306742,105284,114491
306773,105186,114382
306792,104757,114298
306823,105098,114660
306842,105618,114873
306873,105954,114843
306892,106090,115026
306923,106150,115041
306942,106031,115082
306973,106281,115121
306992,106338,115052
307023,106166,115038
307042,106323,115196
307073,106693,115185
307092,106609,115053
307123,106327,115081
307142,106481,115247
307173,106748,115337
307192,106783,115331
307223,106702,115292
307244,106704,115300
307273,106749,115327
307294,106778,115342
307323,106854,115345
307344,106835,115330
307373,106835,115329
307394,106753,115213
307423,106713,115234
307444,106644,115152
307473,106414,114993
307494,106160,114899
307523,106200,114949
307544,106219,114809
307573,105868,114435
307594,105420,114326
307623,104820,113808
307644,104625,113794
307673,104854,113819
307694,104552,113520
307724,104218,113456
307743,104219,113453
307774,103943,113303
307793,103887,113250
307824,103817,113192
307843,103881,113168
307874,103923,113258
307893,103826,113189
307924,103711,113223
307943,103897,113267
307974,104020,113466
307993,104372,113585
308024,104411,113455
308043,104465,113702
308074,104853,113948
308093,104712,113882
308124,105332,114314
308143,105762,114348
308174,105848,114731
308195,106094,114895
308224,106012,114585
308245,105734,114486
308274,106122,114941
308295,106702,115213
308324,106750,115070
308345,106591,114966
308374,106575,114994
308395,106605,115126
308424,106881,115270
308445,106955,115243
308474,106939,115180
308495,106858,115150
308524,106897,115125
308545,106820,114999
308574,106710,115024
308595,106667,114969
308624,106263,114818
308645,106421,114883
308675,106425,114585
308694,105936,114443
308725,105410,114156
308744,105133,113999
308775,104857,113792
308794,104704,113579
308825,104532,113616
308844,104651,113560
308875,104155,113329
308894,104243,113391
308925,104202,113261
308944,104118,113231
308975,104097,113202
308994,104207,113269
309025,104386,113314
309044,104165,113279
309075,104238,113446
309094,104518,113611
309125,104932,113782
309144,105193,113802
309175,105433,114156
309196,105514,114188
309225,105169,114157
309246,105681,114619
309275,106641,114929
309296,106243,114767
309325,106595,114963
309346,106985,114960
309375,106937,115149
309396,107113,115336
309425,106899,115182
309446,106867,115182
309475,107180,115252
309496,107349,115441
309525,107554,115513
309546,107495,115409
309575,107282,115222
309596,107181,115232
309625,107251,115183
309646,107095,115160
309675,107182,115150
309696,106934,114938
309725,106343,114782
309746,106706,114886
309776,106565,114617
309795,106066,114400
309826,105462,114088
309845,105299,113967
309876,105149,113813
309895,104874,113676
309926,104587,113549
309945,104634,113480
309976,104632,113521
309995,104575,113402
310026,104237,113294
310045,104395,113332
310076,104389,113337
310095,104410,113390
310126,104402,113391
310145,104485,113523
310176,104861,113654
310195,104943,113637
310226,105010,113821
310245,105139,113915
310276,105359,114157
310295,105890,114355
310326,106132,114448
310345,106228,114672
310376,106653,115052
310395,107035,115207
310426,107426,115305
310447,107494,115312
310476,107417,115321
310497,107238,115293
310526,107229,115448
310547,107493,115461
310576,107552,115322
310597,107480,115416
310626,107711,115583
310647,107702,115557
310676,107696,115510
310697,107660,115512
310726,107677,115469
310747,107564,115386
310776,107464,115251
310797,107285,115197
310826,107145,115070
310847,106622,114701
310876,106733,114628
310897,106692,114481
310926,105863,113986
310947,105144,113796
310976,105216,113776
310997,105105,113529
311027,104738,113604
311046,104866,113560
311077,104751,113443
311096,104613,113413
311127,104534,113355
311146,104556,113400
311177,104765,113489
311196,104674,113492
311227,104829,113654
311246,105109,113742
311277,105356,113854
311296,105512,114002
311327,105742,114315
311346,105761,114302
311377,106123,114520
311396,106455,114567
311427,106975,115239
311446,107043,115112
311477,107145,114988
311496,107386,115029
311527,107437,115270
311546,107482,115491
311577,107318,115289
311596,107024,115017
311627,107155,115153
311648,107630,115363
311677,107702,115449
311698,107491,115296
311727,107215,115198
311748,107258,115243
311777,107569,115316
311798,107444,115296
311827,107395,115251
311848,106943,114917
311877,106993,114729
311898,106704,114519
311927,106062,114195
311948,105506,113888
311977,105321,113803
311998,105387,113689
312027,104836,113551
312048,105141,113669
312077,104806,113368
312098,104854,113433
